,product_title,product_main_image_url,app_sale_price,product_detail_url,product_id,evaluate_rate,original_price,manufacturer,prod_overview,price_range,RAM,ROM,total_des
93,Research in motion-BB BlackBerry Curve 8520 with 2MP Primary Camera - Black,https://m.media-amazon.com/images/I/41T-R3hZBDL._AC_UY218_.jpg,,https://www.amazon.in/dp/B09DX948FT,B09DX948FT,,,Research,Full QWERTY KeypadTouch-sensitive Optical Trackpad2.46 inches TFT DisplayWi-Fi,,0.0,0,  Research Full QWERTY KeypadTouch-sensitive Optical Trackpad2.46 inches TFT DisplayWi-Fi
94,"realme narzo 30 (Racing Sliver, 4GB RAM, 64GB Storage) - MediaTek Helio G95 processor I Full HD+ display with No Cost EMI/Additional Exchange Offers",https://m.media-amazon.com/images/I/71YjsF1aQjL._AC_UY218_.jpg,13499,https://www.amazon.in/dp/B099T7XNGW,B099T7XNGW,4.1/5,"₹14,999",realme,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) Full HD+ Display48MP + 2MP + 2MP | 16MP Front Camera5000 mAh BatteryMediaTek Helio G95 Processor,10k-20k,4.0,64,4.1/5 10k-20k realme 4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) Full HD+ Display48MP + 2MP + 2MP | 16MP Front Camera5000 mAh BatteryMediaTek Helio G95 Processor
95,"Vivo Y73 (Diamond Flare, 8GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",https://m.media-amazon.com/images/I/511oJE35CxS._AC_UY218_.jpg,20990,https://www.amazon.in/dp/B08ZMVPYH6,B08ZMVPYH6,4.4/5,"₹24,990",Vivo,"64MP+2MP+2MP Rear Camera | 16MP Selfie Camera16.37cm (6.44"") AMOLED Display with 2400 x 1080 pixels resolution.Memory & SIM: 8GB RAM | 128GB internal memory | Dual SIM (nano+nano) dual-standby (4G).Funtouch OS 11.1 operating system with Mediatek Helio G95 Octa core processor.33W flash charging with 4000mAh battery (Type-C).",20k-30k,8.0,128,"4.4/5 20k-30k Vivo 64MP+2MP+2MP Rear Camera | 16MP Selfie Camera16.37cm (6.44"") AMOLED Display with 2400 x 1080 pixels resolution.Memory & SIM: 8GB RAM | 128GB internal memory | Dual SIM (nano+nano) dual-standby (4G).Funtouch OS 11.1 operating system with Mediatek Helio G95 Octa core processor.33W flash charging with 4000mAh battery (Type-C)."
96,"Samsung Galaxy M32 5G (Slate Black, 8GB RAM, 128GB Storage)",https://m.media-amazon.com/images/I/71QT7dSK4BL._AC_UY218_.jpg,18999,https://www.amazon.in/dp/B09CGM3H3Q,B09CGM3H3Q,3.9/5,"₹25,990",Samsung,"MediaTek | Dimensity 720 Octa Core 2GHz Processor with the widest 12 band support for a True 5G experience16.55 centimeters (6.5-inch) TFT - Infinity V-cut display, HD+ resolution, 720 X 1600 pixels protected by Gorilla Glass 5Versatile Quad camera setup-48MP (F 1.8) main camera + 8MP (F2.2) Ultra wide camera+ 5MP (F2.4) depth camera + 2MP (2.4) Macro Camera| 13MP (F2.2) front cameraMonster 5000 mAh Battery | Memory, Storage & SIM: 8GB RAM | 128GB internal memory expandable up to 1TB| SIM 1 + Hybrid (SIM or MicroSD)Latest Android v11.0, One UI 3.1 operating system, available right out of the box",10k-20k,8.0,128,"3.9/5 10k-20k Samsung MediaTek | Dimensity 720 Octa Core 2GHz Processor with the widest 12 band support for a True 5G experience16.55 centimeters (6.5-inch) TFT - Infinity V-cut display, HD+ resolution, 720 X 1600 pixels protected by Gorilla Glass 5Versatile Quad camera setup-48MP (F 1.8) main camera + 8MP (F2.2) Ultra wide camera+ 5MP (F2.4) depth camera + 2MP (2.4) Macro Camera| 13MP (F2.2) front cameraMonster 5000 mAh Battery | Memory, Storage & SIM: 8GB RAM | 128GB internal memory expandable up to 1TB| SIM 1 + Hybrid (SIM or MicroSD)Latest Android v11.0, One UI 3.1 operating system, available right out of the box"
97,"Vivo Y72 5G (Prism Magic, 8GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",https://m.media-amazon.com/images/I/51RXNOBWAWS._AC_UY218_.jpg,20990,https://www.amazon.in/dp/B08ZMSWNSV,B08ZMSWNSV,4.0/5,"₹24,990",Vivo,"48M+2MP Rear Camera | 8MP Selfie Camera16.71cm (6.58"") FHD+ Display with 2408 x 1080 pixels resolution.Memory & SIM: 8GB RAM | 128GB internal memory | Dual SIM (nano+nano) dual-standby (5G).Funtouch OS 11.1 operating system with Qualcomm Snapdragon 480 Octa core processor.",20k-30k,8.0,128,"4.0/5 20k-30k Vivo 48M+2MP Rear Camera | 8MP Selfie Camera16.71cm (6.58"") FHD+ Display with 2408 x 1080 pixels resolution.Memory & SIM: 8GB RAM | 128GB internal memory | Dual SIM (nano+nano) dual-standby (5G).Funtouch OS 11.1 operating system with Qualcomm Snapdragon 480 Octa core processor."
98,"Vivo Y21 (Midnight Blue, 4GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",https://m.media-amazon.com/images/I/61gRGQe8jjL._AC_UY218_.jpg,15490,https://www.amazon.in/dp/B08ZJTXYNF,B08ZJTXYNF,3.9/5,"₹19,490",Vivo,"13MP+2MP Rear Camera | 8MP Selfie Camera16.55cm (6.51"") HD+ Display with 1600 x 720 pixels resolution.Memory & SIM: 4GB RAM | 128GB internal memory | Dual SIM (nano+nano) dual-standby (4G).Funtouch OS 11.1 operating system based on Android 11 with Mediatek Helio P35 Octa core processor.18W fast charging with 5000mAh battery (Type-C).",10k-20k,4.0,128,"3.9/5 10k-20k Vivo 13MP+2MP Rear Camera | 8MP Selfie Camera16.55cm (6.51"") HD+ Display with 1600 x 720 pixels resolution.Memory & SIM: 4GB RAM | 128GB internal memory | Dual SIM (nano+nano) dual-standby (4G).Funtouch OS 11.1 operating system based on Android 11 with Mediatek Helio P35 Octa core processor.18W fast charging with 5000mAh battery (Type-C)."
99,"Tecno POVA 2 (Dazzle Black, 6GB RAM, 128GB Storage)| 7000mAh Battery | 48MP Camera | Helio G85",https://m.media-amazon.com/images/I/81HgOyJnFFL._AC_UY218_.jpg,13499,https://www.amazon.in/dp/B09B41B91Q,B09B41B91Q,4.1/5,"₹15,499",Tecno,7000mAh Segment First Super Big Battery 46 Days Long Standby48MP+2MP+2MP+AI Lens Quad Rear Camera Super Night ViewHelio G85 Gaming Processor Octa-Core ET Engine6.95-inch17.65cms FHD+Dot-in Display 180Hz Touch Response Rate18W Dual IC Type C Charger Side Fingerprint SensorConnector type: 3.5mm Jack,10k-20k,6.0,128,4.1/5 10k-20k Tecno 7000mAh Segment First Super Big Battery 46 Days Long Standby48MP+2MP+2MP+AI Lens Quad Rear Camera Super Night ViewHelio G85 Gaming Processor Octa-Core ET Engine6.95-inch17.65cms FHD+Dot-in Display 180Hz Touch Response Rate18W Dual IC Type C Charger Side Fingerprint SensorConnector type: 3.5mm Jack
100,"realme 8i (Space Black, 64 GB) (4 GB RAM)",https://m.media-amazon.com/images/I/41SayBJQRYL._AC_UY218_.jpg,14270,https://www.amazon.in/dp/B09FY5N6Q1,B09FY5N6Q1,4.3/5,"₹15,990",realme,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.76 cm (6.6 inch) Full HD+ Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh BatteryMediaTek Helio G96 Processor,10k-20k,0.0,4,4.3/5 10k-20k realme 4 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.76 cm (6.6 inch) Full HD+ Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh BatteryMediaTek Helio G96 Processor
101,"KECHAODA K108 Dual Sim, Green",https://m.media-amazon.com/images/I/61jNWbA9pDL._AC_UY218_.jpg,1810,https://www.amazon.in/dp/B08ZDPNMM3,B08ZDPNMM3,3.6/5,"₹3,999",KECHAODA,"Memory Storage Capacity: 32 GB, Included Components: Power adapter, BatteryConnectivity Technology: 2GDisplay Size: 3.5 inchBattery Power: 6000mAH, Battery Type: lithium-ion battery, Lithium Battery Voltage: 4.2 Volts, Battery Charge Time: 45 Mins hours, Phone Standby Time: 12 HoursWarranty Description: 1 Year Manufacturer Warranty to be claim ar Authorised Service Center, Special Features: Built-in Bluetooth, FM radio, mp3 player,Connector type: Micro USB",1k-10k,0.0,0,"3.6/5 1k-10k KECHAODA Memory Storage Capacity: 32 GB, Included Components: Power adapter, BatteryConnectivity Technology: 2GDisplay Size: 3.5 inchBattery Power: 6000mAH, Battery Type: lithium-ion battery, Lithium Battery Voltage: 4.2 Volts, Battery Charge Time: 45 Mins hours, Phone Standby Time: 12 HoursWarranty Description: 1 Year Manufacturer Warranty to be claim ar Authorised Service Center, Special Features: Built-in Bluetooth, FM radio, mp3 player,Connector type: Micro USB"
102,"Micromax X741 (Grey Ultra Bright LED Light, 1750mAh)",https://m.media-amazon.com/images/I/81f6ZhzM7+L._AC_UY218_.jpg,2195,https://www.amazon.in/dp/B07WWLQM8Q,B07WWLQM8Q,3.8/5,"₹2,499",Micromax,Ultra Bright TorchDual SimVideo Player & Music PlayerAuto Call recording Folder WiseCamera description: RearConnector type: Micro USB,1k-10k,0.0,0,3.8/5 1k-10k Micromax Ultra Bright TorchDual SimVideo Player & Music PlayerAuto Call recording Folder WiseCamera description: RearConnector type: Micro USB
103,"realme narzo 30 (Racing Sliver, 6 GB RAM, 64 GB Storage) - MediaTek Helio G95 processor I Full HD+ display with No Cost EMI/Additional Exchange Offers",https://m.media-amazon.com/images/I/71YjsF1aQjL._AC_UY218_.jpg,14499,https://www.amazon.in/dp/B09BZSFPSY,B09BZSFPSY,3.4/5,"₹15,999",realme,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) Full HD+ Display48MP + 2MP + 2MP | 16MP Front Camera5000 mAh BatteryMediaTek Helio G95 Processor,10k-20k,0.0,64,3.4/5 10k-20k realme 6 GB RAM | 64 GB ROM | Expandable Upto 256 GB16.51 cm (6.5 inch) Full HD+ Display48MP + 2MP + 2MP | 16MP Front Camera5000 mAh BatteryMediaTek Helio G95 Processor
104,"BOLLYWOOD COLLECTION Jio Phone 3 Model 2021 , Black",https://m.media-amazon.com/images/I/51q-8htpKAL._AC_UY218_.jpg,1909,https://www.amazon.in/dp/B092CZSR15,B092CZSR15,3.3/5,"₹2,999",BOLLYWOOD,"FREE PACKED PERFUME Get your effectively free JioPhone; just pay security deposit of INR 1,500 Unlimited Voice and Data for 28 days | 4G VoLTE with HD voice calls and Video callingAccess to Jio apps 1 cr+ songs with JioMusic, 6000+ movies with JioCinema, 400+ channels with JioTV, Breaking news in your language with JioXpressNews, and many moreHelloJio, your own voice assistant. Speak to it to make calls, send SMS, open apps, play music and more2MP rear and 0.3MP front camera | Expandable memory upto 128GB | Internal Storage 4GB | 2000mAh batteryVisit nearest Reliance Digital or Jio Store with device, original box and your Aadhar number for activation",1k-10k,0.0,0,"3.3/5 1k-10k BOLLYWOOD FREE PACKED PERFUME Get your effectively free JioPhone; just pay security deposit of INR 1,500 Unlimited Voice and Data for 28 days | 4G VoLTE with HD voice calls and Video callingAccess to Jio apps 1 cr+ songs with JioMusic, 6000+ movies with JioCinema, 400+ channels with JioTV, Breaking news in your language with JioXpressNews, and many moreHelloJio, your own voice assistant. Speak to it to make calls, send SMS, open apps, play music and more2MP rear and 0.3MP front camera | Expandable memory upto 128GB | Internal Storage 4GB | 2000mAh batteryVisit nearest Reliance Digital or Jio Store with device, original box and your Aadhar number for activation"
105,"Tecno Spark 7 (Spruce Green, 2GB RAM, 32 GB Storage) - 6000mAh Battery|16 MP Dual Camera| 6.52” Dot Notch Display",https://m.media-amazon.com/images/I/719b6ihbwZS._AC_UY218_.jpg,7699,https://www.amazon.in/dp/B091FM4BB4,B091FM4BB4,4.0/5,"₹8,999",Tecno,"16MP AI dual rear Camera Quad Flash, 8MP Front Camera with dual front flash6000mAh powerful battery with 40 days standby6.52HD+Dot Notch Display, 20:9 wide aspect ratio2GB RAM, 32GB storage expandable up to 256GB, Dual SIM 4G+4G12 month warranty + One Time Screen Replacement for 100 days, Fast Fingerprint Sensor, Face Unlock",1k-10k,2.0,32,"4.0/5 1k-10k Tecno 16MP AI dual rear Camera Quad Flash, 8MP Front Camera with dual front flash6000mAh powerful battery with 40 days standby6.52HD+Dot Notch Display, 20:9 wide aspect ratio2GB RAM, 32GB storage expandable up to 256GB, Dual SIM 4G+4G12 month warranty + One Time Screen Replacement for 100 days, Fast Fingerprint Sensor, Face Unlock"
106,Lava A5 (Dimond Blue),https://m.media-amazon.com/images/I/71RlBheei0L._AC_UY218_.jpg,1263,https://www.amazon.in/dp/B09B2BM2H6,B09B2BM2H6,3.9/5,"₹1,590",Lava,"0.3MP primary camera6.096 centimeters (2.4-inch) display with 240 x 320 pixels resolution24MB RAM expandable memory up to 32GB, Dual SIM1000mAH lithium-ion battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchaseConnector type: 3.5mm JackDisplay type: AMOLED",1k-10k,0.0,0,"3.9/5 1k-10k Lava 0.3MP primary camera6.096 centimeters (2.4-inch) display with 240 x 320 pixels resolution24MB RAM expandable memory up to 32GB, Dual SIM1000mAH lithium-ion battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchaseConnector type: 3.5mm JackDisplay type: AMOLED"
107,"KECHAODA K116, Dual Sim (Fusion Black)",https://m.media-amazon.com/images/I/71UtGVbwB-L._AC_UY218_.jpg,1130,https://www.amazon.in/dp/B08YWQCSQK,B08YWQCSQK,3.7/5,"₹1,999",KECHAODA,"Memory Storage Capacity: 32 MB, Included Components: USB Cable, Warrnaty CardConnectivity Technology: 2GDisplay Size: 1.8 inchBattery Power: 400mAH, Battery Type: lithium-ion battery, Lithium Battery Voltage: 3.7 Volts, Battery Charge Time: 30 Mins hours, Phone Standby Time: 8 HoursWarranty Description: 1 year manufacturer warranty, Special Features: Built-in Bluetooth, FM radio, mp3 player,",1k-10k,0.0,0,"3.7/5 1k-10k KECHAODA Memory Storage Capacity: 32 MB, Included Components: USB Cable, Warrnaty CardConnectivity Technology: 2GDisplay Size: 1.8 inchBattery Power: 400mAH, Battery Type: lithium-ion battery, Lithium Battery Voltage: 3.7 Volts, Battery Charge Time: 30 Mins hours, Phone Standby Time: 8 HoursWarranty Description: 1 year manufacturer warranty, Special Features: Built-in Bluetooth, FM radio, mp3 player,"
108,"Vivo Y21 (Diamond Glow, 4GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",https://m.media-amazon.com/images/I/51GkJLzb9NL._AC_UY218_.jpg,15490,https://www.amazon.in/dp/B08ZJRZ61C,B08ZJRZ61C,3.9/5,"₹19,490",Vivo,"13MP+2MP Rear Camera | 8MP Selfie Camera16.55cm (6.51"") HD+ Display with 1600 x 720 pixels resolution.Memory & SIM: 4GB RAM | 128GB internal memory | Dual SIM (nano+nano) dual-standby (4G).Funtouch OS 11.1 operating system based on Android 11 with Mediatek Helio P35 Octa core processor.18W fast charging with 5000mAh battery (Type-C).",10k-20k,4.0,128,"3.9/5 10k-20k Vivo 13MP+2MP Rear Camera | 8MP Selfie Camera16.55cm (6.51"") HD+ Display with 1600 x 720 pixels resolution.Memory & SIM: 4GB RAM | 128GB internal memory | Dual SIM (nano+nano) dual-standby (4G).Funtouch OS 11.1 operating system based on Android 11 with Mediatek Helio P35 Octa core processor.18W fast charging with 5000mAh battery (Type-C)."
109,"Vivo V21 5G (Dusk Blue, 8GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",https://m.media-amazon.com/images/I/61bSW6cflKS._AC_UY218_.jpg,29990,https://www.amazon.in/dp/B08ZJS899N,B08ZJS899N,4.3/5,"₹32,990",Vivo,"64MP+8MP+2MP Rear Camera | 44MP Selfie Camera16.65cm (6.44"") AMOLED Display with 90 Hz refresh rate and 2404 x 1080 pixels resolution.Memory & SIM: 8GB RAM | 128GB internal memory | Dual SIM (nano+nano) dual-standby (5G).Funtouch OS 11.1 (based on Android 11) operating system with Mediatek Dimensity 800U processor.33W flash charging with 4000mAh battery (Type-C).",20k-30k,8.0,128,"4.3/5 20k-30k Vivo 64MP+8MP+2MP Rear Camera | 44MP Selfie Camera16.65cm (6.44"") AMOLED Display with 90 Hz refresh rate and 2404 x 1080 pixels resolution.Memory & SIM: 8GB RAM | 128GB internal memory | Dual SIM (nano+nano) dual-standby (5G).Funtouch OS 11.1 (based on Android 11) operating system with Mediatek Dimensity 800U processor.33W flash charging with 4000mAh battery (Type-C)."
110,"Nokia G20 Smartphone, Dual SIM 4G, 4GB RAM/64GB Storage, 48MP Quad Camera with 6.5” (16.51 cm) Screen | Blue",https://m.media-amazon.com/images/I/61OiHUy-bfS._AC_UY218_.jpg,13490,https://www.amazon.in/dp/B0986MQRFB,B0986MQRFB,3.7/5,"₹14,999",Nokia,"A 48 MP quad camera with powerful AI imaging modes and OZO Audio.Up to 3 days without charging with AI-assisted battery with finger print recognitionImpressive 6.5” (16.51cm) HD+ screen, 1600x720 pixels resolution, 21:9 aspect ratio, 60 Hz refresh rate, with a teardrop display and a brightness boostPowered by the MediaTek G35 processor and comes equipped with 4GB RAM & 64GB CapacityAndroid 11 with up to 2 years of OS updates and 3 years of monthly security updates.",10k-20k,4.0,64,"3.7/5 10k-20k Nokia A 48 MP quad camera with powerful AI imaging modes and OZO Audio.Up to 3 days without charging with AI-assisted battery with finger print recognitionImpressive 6.5” (16.51cm) HD+ screen, 1600x720 pixels resolution, 21:9 aspect ratio, 60 Hz refresh rate, with a teardrop display and a brightness boostPowered by the MediaTek G35 processor and comes equipped with 4GB RAM & 64GB CapacityAndroid 11 with up to 2 years of OS updates and 3 years of monthly security updates."
111,"Tecno Spark 7 (Morpheus Blue, 2GB RAM, 32 GB Storage) - 6000mAh Battery|16 MP Dual Camera| 6.52” Dot Notch Display",https://m.media-amazon.com/images/I/714qRD46uxS._AC_UY218_.jpg,7699,https://www.amazon.in/dp/B091FHG3JQ,B091FHG3JQ,3.9/5,"₹8,999",Tecno,16MP AI dual rear Camera Quad Flash | 8MP Front Camera with dual front flash6000mAh powerful battery with 40 days standby6.52HD+Dot Notch Display | 20:9 wide aspect ratio2GB RAM | 32GB storage expandable up to 256GB | Dual SIM 4G+4G12 month warranty + One Time Screen Replacement for 100 days | Fast Fingerprint Sensor | Face Unlock,1k-10k,2.0,32,3.9/5 1k-10k Tecno 16MP AI dual rear Camera Quad Flash | 8MP Front Camera with dual front flash6000mAh powerful battery with 40 days standby6.52HD+Dot Notch Display | 20:9 wide aspect ratio2GB RAM | 32GB storage expandable up to 256GB | Dual SIM 4G+4G12 month warranty + One Time Screen Replacement for 100 days | Fast Fingerprint Sensor | Face Unlock
